"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for jaisalmer dist. Of state rajasthan?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T06:51:57.753"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding  weather for Jaisalmer  District  of state Rajasthan   ? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T07:14:16.29"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaiselmer dist. state madhya pradesh?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T07:40:05.177"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for     Jaisalmer    district of Rajasthan  state?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T08:17:11.837"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for jaisalmer dist. Of state rajasthan?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T08:22:43.047"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for dist. JAISALIMER of state RAJTHAN?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T08:51:08.217"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for jaisalmer dist. Of state rajasthan ?
","NA","RAJASTHAN","JAISALMER","SANKRA","2019-03-03T08:53:26.56"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather forecasting for Jaisalmer dist. Of state rajasthan ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T09:03:08.077"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for  jaisalmer  district of Rajasthan state?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T09:05:07.997"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know about weather information of district  jaisalmer         ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T09:19:57.93"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding  weather for Jaisalmer  District  of state Rajasthan   ? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T09:25:51.96"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for jaisalmer dist. Of state rajasthan?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T09:27:23.893"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer want to know information about how to control Fungal attack in Cumin crop ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T09:28:49.117"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer wants to know information about how to control (aphid) sucking pest in cumin ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T09:30:01.77"
"NA","AGRICULTURE","Others","0","Weather","Farmer needs information regarding weather forecasting for sankra block in jaisalmer dist. Of state rajasthan?","NA","RAJASTHAN","JAISALMER","SANKRA","2019-03-03T09:59:29.84"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for   jaisalmer   district of Rajasthan state?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:01:17.967"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisalmer  dist. of  rajasthan ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:06:47.413"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for jaisalmer dist. Of state rajasthan ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:25:40.867"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of  Jaisalmer dist of state  Rajasthan ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:28:46.743"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Market Information","Farmer wants to know information about market information of  cumin ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:31:28.283"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for  Jaisalmer  dist. Of state Rajasthan ? ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:42:53.01"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of jaisalmer district  ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:43:45.46"
"NA","AGRICULTURE","Others","Others","Crop Insurance","Farmer wants to know information about How to take crop mubabja?

","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:51:26.51"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisalmer  dist. of  rajasthan ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:52:17.24"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather forecasting for jaisalmer  dist. Of state rajasthan?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:52:22.797"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know about weather information of district   jaisalmer  ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T10:53:56.897"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisalmer  dist. of rajasthan ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:04:45.43"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of jaisalmer  district in Rajasthan state ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:14:18.133"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer needs information regarding fungal attack in Cumin  crop?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:22:58.527"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for dist JAISALMER. of state RAJTHAN?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:31:12.337"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisalmer  dist. of  rajasthan ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:44:13.943"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisalmer  dist. of  rajasthan ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:44:14.13"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for jaisalmer dist. state rajasthan ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:45:07.217"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of Jaisalmer district in Rajasthan?
","NA","RAJASTHAN","JAISALMER","SANKRA","2019-03-03T11:51:17.723"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer want to know information about how to control caterpillar in Cumin Crop ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T11:58:02.91"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Jaisalmer district of state Rajsthan ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:06:06.69"
"NA","HORTICULTURE","Condiments and Spices","Fennel","	Plant Protection	","Farmer want to know how to control fungal attack in fennel seeds?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:10:54.14"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know about weather information of district  jaisalmer ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:31:29.947"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know about weather information of district  jaisalmer ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:31:30.01"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer need information regarding control measures of wilt /fungal attack in cumin crop?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:35:29.957"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","Farmer needs information regarding how to control sucking pest in  mustard crop?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:42:38.747"
"NA","HORTICULTURE","Condiments and Spices","Fennel","	Plant Protection	","Farmer want to know how to control aphid pest in Fennel crop ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T12:46:09.38"
"NA","AGRICULTURE","0","0","Weather","Farmer needs information regarding weather for Jaisalmer district of state Rajsthan ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T12:46:40.19"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of  Jaisalmer dist of Rajasthan state  ? ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T12:54:23.91"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for dist.JAISALMER of state RAJTHAN?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T13:07:06.013"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer wants to know about how to control insect sucking pest in cumin crop?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T13:15:59.747"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer want to know how to control fungal attack in cumin crop?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T13:22:21.39"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of mohangarh block of jaisalmer dist of state Rajesthan?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T13:27:35.877"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for    Jaisalmer    district of Rajasthan  state?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T13:33:12.733"
"NA","AGRICULTURE","Others","Others","Weather","farmer want to know information about weather forecast?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:00:08.05"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about agriculture insurance.","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:00:49.747"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about PM-Kisan Samman Nidhi Yojna .?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:05:56.09"
"NA","ANIMAL HUSBANDRY","Animal","Goat","Disease Management","Farmer want to know information about disease management of goatery unit ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:07:45.2"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Water Management, Micro Irrigation","Farmer want to know information about water management crop cumin ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:21:15.197"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for jaisalmer dist. Of state madhya pradesh?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:22:12.17"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about Pradhan Mantri  kisan Samman Nidhi Yojana ? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:30:24.997"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer needs information regarding control measure of fungal disease in cumin  crop?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:35:10.7"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer want to know information about insect pest crop cumin ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:37:44.423"
"NA","AGRICULTURE","Others","Others","Weather","farmar want to know information about weather forecast in Jaisalmer District  ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:49:54.347"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","How to control funggal attack in Cumin ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T14:54:24.777"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of district of state rajasthan ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T15:13:18.15"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to weather information of  jaisalmer  district?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T15:26:43.453"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","farmer want to know information about fungal attack in Cumin crop ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T15:45:35.47"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Spices and Condiment Crops","Farmer want to know information about How to control of fungal attack in cumin crop? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T15:46:16.607"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T16:19:38.993"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of jaisalmer dist of state Rajasthan?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T16:25:21.5"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to weather information of  jaiselmer  district?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T16:27:09.437"
"NA","HORTICULTURE","Vegetables","Tomato","Nutrient Management","farmer want to know information about control of flower drop in tomato?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T16:29:10.463"
"NA","AGRICULTURE","Others","Others","Weather","farmer want to know about how to control of fungal attack in cumin crop ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T16:38:29.67"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer  want to know how to control sucking pest of cumin crop ? 
","NA","RAJASTHAN","JAISALMER","SANKRA","2019-03-03T16:54:21.663"
"NA","AGRICULTURE","Others","Others","Weather","farmer want to know about of weather locality in jaisalmer   dist ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T17:05:23.723"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to weather information of jaiselmer district?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T17:13:58.517"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","Farmer  want to know how to control sucking pest of cumin crop ? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T17:20:44.53"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer needs information regarding caterpillar attack in gram crop?
","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T17:27:31.29"
"NA","AGRICULTURE","Others","Others","Weather","
Farmer want to know information about weather forecast district Jaisalmer  ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T17:51:15.033"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","tell me about root control in cumin ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T18:14:38.387"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of jaisalmer  district of state rajasthan ?
","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T18:22:31.917"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about solar pump.? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T18:55:47.037"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","	Fasrmer needs information regarding control measures of sucking pest in citrus?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T19:03:58.49"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of jaisalmer district of state rajasthan ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T19:11:41.54"
"NA","AGRICULTURE","Others","Others","Weather","armer wants to know information about weather forecast of Jaisalmer district of state Rajasthan?

","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T19:44:54.457"
"NA","HORTICULTURE","Condiments and Spices","Fennel","	Plant Protection	","Farmer wants know information about how to control Aphid  pest in fennel crop?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T19:50:34.59"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to weather information of  jaisalpur  district?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T20:18:51.15"
"NA","AGRICULTURE","Others","Others","Weather","farmar want to know information about weather forecast in Jaisalmer District ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T20:21:45.127"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","farmer want to know information about control of flower drop in gram?
","NA","RAJASTHAN","JAISALMER","SAM","2019-03-03T20:41:39.95"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to know about Weather information for District Jaisalmer Rajasthan  ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T21:24:14.15"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about PM-Kisan Samman Nidhi Yojna .?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-03T21:43:45.67"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T07:39:54.217"
"NA","AGRICULTURE","Others","Others","Weather","NO VOICE","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T08:19:24.273"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME DISEASE CONTROL IN CUMIN ?
                                                                                                                                                                                                                                                                                                                                                                                                              
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T08:22:12.49"
"NA","AGRICULTURE","Others","Others","Market Information","  : Jodhpur (Grain)(Mandor)Commodity : Guar Seed(Cluster Beans Seed)(Modal Price):","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T08:59:51.533"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T09:00:04.717"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T09:19:04.333"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJANA","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T09:22:48.01"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","SANKRA","2019-03-04T09:25:05.713"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Spices and Condiment Crops","TELL ME DISEASE CONTROL IN ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T09:28:15.85"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T09:38:54.65"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","SANKRA","2019-03-04T09:47:40.173"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T09:53:29.42"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME INSECT CONTROL IN CUMIN ","NA","RAJASTHAN","JAISALMER","0   ","2019-03-04T10:12:33.827"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME PEST  CONTROL OF CUMIN ","NA","RAJASTHAN","JAISALMER","0   ","2019-03-04T10:13:16.73"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T10:18:38.903"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT KISHAN NIDHI YOJANA?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T10:18:57.78"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL  ME   ABOUT    BLIGHT  DISEASE   CONTROL  IN   CUMIN  ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T10:40:01.357"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T10:48:45.777"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN CUMIN ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T10:51:18.89"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT FUNGAL CONTROL IN ZEERA ? 
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T10:53:40.79"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T11:06:48.323"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T11:07:00.07"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME DISEASE CONTROL IN CUMIN ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T11:07:01.257"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T11:07:03.987"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T11:08:26.293"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T11:08:40.507"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T11:09:05.98"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME MANDI RATE OF MUSTARD ","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T11:09:08.383"
"NA","AGRICULTURE","Others","Others","Government Schemes","Asked for SMS activation ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T11:09:40.41"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Market Information","TELL MEMANDI RATE OF GRAM ","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T11:10:21.47"
"NA","AGRICULTURE","Others","Others","	Plant Protection	","TELL ME ABOUT INSECT CONTROL
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T11:52:21.477"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT INSECT CONTROL
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:02:11.87"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME DISEASE CONTROL IN CUMIN ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T12:05:47.263"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME INSECT CONTROL IN GRAM ?","NA","RAJASTHAN","JAISALMER","0   ","2019-03-04T12:16:34.703"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME FLOWER DROP CONTROL IN  GRAM ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:23:56.77"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME INSECT CONTROL IN CUMIN ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:39:33.8"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:50:45.797"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:53:18.413"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:53:43.72"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:54:06.2"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME INSECT CONTROL IN CUMIN ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:54:12.89"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME DISEASE CONTROL OF CUMIN ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T12:54:55.98"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT FROST SAVING ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:09:36.693"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJANA","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:10:22.493"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:21:21.06"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT DISEASE CONTROL IN CUMIN","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:26:11.57"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT MANDHI BHAW ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T13:29:51.937"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:39:56.12"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
 ","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:43:36.693"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME INSECT CONTROL IN CUMIN
","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T13:45:41.697"
"NA","AGRICULTURE","Others","Others","Weather","BLANK CALL","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T13:47:09.543"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN ZERRA
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:47:33.863"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T13:54:08.723"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T13:54:23.2"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM KISAN YOJANA","NA","RAJASTHAN","JAISALMER","SAM","2019-03-04T13:54:31.653"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:56:46.533"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME INSECT CONTROL IN CUMIN
","NA","RAJASTHAN","JAISALMER","JAISALMER","2019-03-04T13:58:17.61"
